#	Labrune - C:\Users\FH\OneDrive\Games\NFSCO\Project Localization\Organiaztion\vanilla_loc\LANGUAGE\Mexican_InGame.bin
#	File created on: 19.04.2026 16:38:23
#
#Chunk	Hash (HEX)	Label	Value
# ---------------------------------------------------------------------------------------------------------
# Chunk 0 - InGame
0	AUTO	MENU_POSTRACE_CHECKPOINT_TITLE	*PUNTO DE CONTROL*
0	AUTO	HUD_DRIFT_RACE_OVER	¡SE TERMINÓ LA CARRERA
0	AUTO	DIALOG_MSG_CONFIRM_RESTART_RACE	¿Estás seguro de que quieres reiniciar la carrera?^Todo progreso se perderá.
0	AUTO	HUD_SPEEDTRAP	ZONA DE RADAR
0	AUTO	WM_HELP_FIRSTIME_RANDOMENCOUNTER_OVERLAY	¡Una cuadrilla rival te ha retado a una carrera! Escoge una línea de meta. Quien llegue ahí primero gana.
0	AUTO	MENU_PAUSE_RESUME_FREE_ROAM	CONTINUAR VAGANDO LIBREMENTE
0	AUTO	MENU_POSTRACE_CANYON_COMPLETE	*COMPLETADO*
0	AUTO	MENU_PAUSE_TITLE	*PAUSA*
0	AUTO	HUD_IMMUNE	INMUNE
0	AUTO	MENU_POSTRACE_POSITION	POSICIÓN
0	AUTO	HUD_COPDESTROYED_COPSPORTGHOST	RECOMPENSA VEHÍCULO DISIMULADO FEDERAL^COMBO: %$d
0	AUTO	HUD_COPDESTROYED_COPSPORTHENCH	RECOMPENSA VEHÍCULO DE PERSECUCIÓN FEDERAL^COMBO: %$d
0	AUTO	MENU_POSTRACE_CROSS_LOSE	No escapaste de Cross.
0	AUTO	SMS_CONFIRM_DELETE	¿Estás seguro de que quieres borrar este mensaje SMS?
0	AUTO	MENU_POSTRACE_BACK_TO_GAMEROOM	Regresando a la sala de juego en:
0	AUTO	MENU_POSTRACE_PLAYER_TIMOUT_BEHIND	¡DEMASIADO LENTO!
0	AUTO	HUD_COMPLETE	COMPLETADO
0	AUTO	HUD_PASSED	¡REBASADO!
0	AUTO	MENU_POSTRACE_REWARD_CARDS_WON	Tarjetas de recompensa ganadas:
0	AUTO	COP_ESCAPE_DONE	¡PERSECUCIÓN EVADIDA!
0	AUTO	HUD_GO	¡ARRANCA!
0	AUTO	MENU_POSTRACE_OPP_TIMOUT_AHEAD	¡REBASADO!
0	AUTO	HUD_SPLIT_SCORE	PUNTUACIÓN DIVIDIDA:
0	AUTO	HUD_COPDESTROYED_COPGTOGHOST	RECOMPENSA VEHÍCULO DISIMULADO DEL ESTADO^COMBO: %$d
0	AUTO	DIALOG_MSG_GPS_TO_SAFEHOUSE	¿Te gustaría utilizar el GPS para llegar a la Guarida?
0	AUTO	POST_RACE_RACER_PROFILE	PERFIL DE CORREDOR DE CARRERAS POSTERIOR A LA CARRERA
0	AUTO	HUD_NEXT_CHECKPOINT	SIGUIENTE PUNTO DE CONTROL:
0	AUTO	MENU_POSTRACE_SPEEDTRAPS_TITLE	*ZONAS DE RADAR*
0	AUTO	TITLE_DEFENCE_RACE	*CARRERA DEFENSIVA*
0	AUTO	SMS_SUBJECT	Asunto:
0	AUTO	MENU_POSTRACE_BEST_SPEEDTRAP_SPEED	MEJOR VELOCIDAD EN ZONA DE RADAR
0	AUTO	HUD_DRIFT_SPUN_OUT	¡TROMPO!
0	AUTO	SMS_MAILBOX	*BUZÓN*
0	AUTO	HUD_DRIFT_AMAZING_DRIFT	¡DERRAPÓN ASOMBROSO!
0	AUTO	HUD_CANYON_PLAYER_AHEAD_OF_SCORING_ZONE_LEG_ONE	¡SOBREPASASTE A TU OPONENTE!
0	AUTO	HUD_CANYON_PLAYER_AHEAD_OF_SCORING_ZONE_LEG_TWO	¡SE TE VA!
0	AUTO	MENU_POSTRACE_STILL_RACING	Todavía Corriendo
0	AUTO	MENU_POSTRACE_LEG_ONE_TIME	TIEMPO ETAPA 1
0	AUTO	EATRAX_TICKER_SCORED	Need for Speed™ Carbon Música Compuesta
0	AUTO	MENU_POSTRACE_AVERAGE_SPEEDTRAP_SPEED	VELOCIDAD RADAR PROMEDIO
0	AUTO	MENU_POSTRACE_TIME_BEHIND	DIF. TIEMPO CON 1º
0	AUTO	HUD_FINISH_YOU_LOST	¡PERDISTE!
0	AUTO	MENU_POSTRACE_TOLLBOOTH_LOSE	¡DEMASIADO LENTO!
0	AUTO	HUD_DRIFT_POINTS_LOST	PTS PERDIDOS
0	AUTO	HUD_CANYON_COLLISION_BONUS	SECCIÓN LIMPIA +%$d PTS
0	AUTO	MENU_CM_HIRE_NOT_ENOUGH_MONEY	¡No tienes suficiente dinero para contratar a este miembro de la cuadrilla!
0	AUTO	HUD_LAP	VUELTA
0	AUTO	MENU_POSTRACE_WINGMAN_FINISHED_FIRST	GANÓ UN MIEMBRO DE LA CUADRILLA
0	AUTO	MENU_POSTRACE_WIN_NO_CREW	*GANASTE*
0	AUTO	HUD_SPEEDTRAP_PENALTY	MULTA DE VELOCIDAD
0	AUTO	MENU_PAUSE_JUMP_TO_SAFEHOUSE	IR A LA GUARIDA
0	AUTO	QR_GHOST_UPLOAD_ERROR	Sucedió un error mientras se cargaba tu Coche Sombra en el servidor.
0	AUTO	HUD_DRIFT_GOOD_DRIFT	BUEN DERRAPE
0	AUTO	HUD_COPDESTROYED_COPCROSS	RECOMPENSA CROSS^COMBO: %$d
0	AUTO	HUD_COPDESTROYED_COPGHOST	RECOMPENSA COCHE CRUCERO POLICIACO^COMBO: %$d
0	AUTO	HUD_DRIFT_AWESOME_DRIFT	¡DERRAPÓN INCREÍBLE!
0	AUTO	HUD_DRIFT_BONUS_ZONE	ZONA DE BONIFICACIÓN
0	AUTO	DIALOG_MSG_CONFIRM_QUIT_CAREER	¿Estás seguro de que quieres salir al menú principal de carrera?^Todo progreso se perderá.
0	AUTO	HUD_FOLLOWING	SIGUIENDO
0	AUTO	POST_RACE_EXIT	Salida Posterior a la Carrera
0	AUTO	HUD_COPDESTROYED_COPGTO	RECOMPENSA VEHÍCULO DE PERSECUCIÓN DEL ESTADO^COMBO: %$d
0	AUTO	HUD_COPDESTROYED_COPSUV	RECOMPENSA SUV PESADO^COMBO: %$d
0	AUTO	DIALOG_MSG_CONFIRM_JUMP_TO_SAFEHOUSE	¿Estás seguro de que quieres ir a la Guarida?^Todo progreso no guardado se perderá.
0	AUTO	HUD_COST_TO_STATE	COSTO AL ESTADO
0	AUTO	MENU_PAUSE_RESTART	REINICIAR
0	AUTO	MENU_POSTRACE_PREWARD_CARD	Tarjetas de Recompensa:
0	AUTO	MENU_PAUSE_RESUME_RACE	CONTINUAR LA CARRERA
0	AUTO	HUD_DRIFT_COMBO_MULTIPLIER	MULTIPLICADOR DE COMBINACIONES
0	AUTO	MENU_POSTRACE_STANDINGS	*CLASIFICACIÓN*
0	AUTO	HUD_DRIFT_SCORING_ZONE_FINISH	¡FINAL EN LA ZONA DE ANOTACIÓN!
0	AUTO	DIALOG_MSG_CONFIRM_JUMP_TO_SAFEHOUSE_NO_WARNINGS	¿Estás seguro que quieres ir a la Guarida?
0	AUTO	MENU_POSTRACE_TOTAL_SPEED	VELOCIDAD TOTAL
0	AUTO	MENU_POSTRACE_CHECKPOINT	PUNTO DE CONTROL
0	AUTO	HUD_CANYON_OVER_THE_CLIFF	¡AL PRECIPICIO!
0	AUTO	SMS_MAILBOXES	Buzones
0	AUTO	MC_OVERWRITE	Sobrescribir
0	AUTO	HUD_TACH_ABBREV_NEUTRAL	N
0	AUTO	HUD_RACE_TIME_LEFT	TIEMPO RESTANTE DE LA CARRERA
0	AUTO	POST_RACE_SAVE_GHOST	Coche Sombra:
0	AUTO	DEMO_BEAT_CIRCUIT_BEST_TIME	¡Superaste el mejor tiempo para esta pista!
0	AUTO	SUBTITLES_NIS_INTROCAREER01_01	No hubieras venido. Quien sabe que pensaban de ti antes pero ahora no va a haber duda.
0	AUTO	SUBTITLES_NIS_INTROCAREER02_01	Te acuerdas de mí, ¿no?
0	AUTO	SUBTITLES_NIS_INTROCAREER02_02	No lo creo. Si te acordaras, no estarías sentadote aquí ahora.
0	AUTO	SUBTITLES_NIS_INTROCAREER03_01	Me hiciste esperar.
0	AUTO	SUBTITLES_NIS_INTROCAREER03_02	Me sorprende que fueras tan estúpido como para venir.
0	AUTO	SUBTITLES_NIS_INTROCAREER04_01	¿Sabes cómo gasté el dinero por el que te acusaron?
0	AUTO	SUBTITLES_NIS_INTROCAREER04_02	Le compré a Nikki todo lo que tú no pudiste comprarle.
0	AUTO	SUBTITLES_NIS_INTROCAREER06_01	¡Neville! ¡Órale! No me hagas perder el tiempo.
0	AUTO	SUBTITLES_NIS_INTROCAREER06_02	Nikki es buena. Nada más escúchala. Me voy a quedar para ayudarte y asegurarme de que no te trate tan mal.
0	AUTO	SUBTITLES_NIS_INTROCAREER06_03	OK, órale, ya para acabar con esto.
0	AUTO	SUBTITLES_NIS_INTROCAREER07_01	Así es que te fuiste un rato, estabas fuera de Rockport, ¿eh?
0	AUTO	SUBTITLES_NIS_INTROCAREER07_02	Hombre, pues mucho a cambiado desde que te fuiste, hay un montón de cuadrillas en el pueblo por todos lados, ¡es una locura!
0	AUTO	SUBTITLES_NIS_INTROCAREER07_03	¡Aguas, la policía!
0	AUTO	SUBTITLES_NIS_INTROCAREER07_04	¡Chécate esto!
0	AUTO	SUBTITLES_NIS_INTROCAREER07_05	¡Es el molino de café, papá!
0	AUTO	SUBTITLES_NIS_INTROCAREER07_06	Te estoy cuidando la espalda. Vamos a quitarnos esta presión. No quites el pié del acelerador.
0	AUTO	SMS_VOICE	Voz
0	AUTO	HUD_GPS_CONNECTION_LOST	SE PERDIÓ LA CONEXIÓN GPS
0	AUTO	DIALOG_MSG_CONFIRM_EXIT	¿Estás seguro de que quieres salir?^Todo progreso se perderá.
0	AUTO	DIALOG_MSG_CONFIRM_RESTART_RACE_CANYON	¿Estás seguro de que quieres reiniciar la carrera?^¡La Carrera se reiniciará en el principio de la primera vuelta!
0	AUTO	MENU_POSTRACE_VIEW_STAGES	Ver Etapas
0	AUTO	DIALOG_MSG_CONFIRM_ENTER_SAFEHOUSE	¿Estás seguro que quieres entrar a la Guarida?
0	AUTO	MENU_POSTRACE_OPP_TIMOUT_BEHIND	¡DEJASTE ATRÁS A TU OPONENTE!
0	AUTO	HUD_LAUNCH_PERFECT	¡ARRANQUE PERFECTO!
0	AUTO	SUBTITLES_NIS_ENDINGCAREERCG20_01	¿Crees que conoces esta ciudad, verdad? No tienes ni idea de lo que te espera por aquí.
0	AUTO	MENU_POSTRACE_PREWARD_CARD_REWARD	Recompensas de la Tarjeta:
0	AUTO	SUBTITLES_NIS_INTRO24_01	Es tu última oportunidad de aceptar la realidad y arrepentirte.
0	AUTO	SUBTITLES_NIS_INTRO25_01	¿Es suficiente?
0	AUTO	SUBTITLES_NIS_INTRO26_01	Órale.
0	AUTO	SUBTITLES_NIS_INTRO27_01	Nadie me puede tocar.
0	AUTO	HUD_DRIFT_HIT_THE_WALL	¡LE PEGASTE A LA PARED!
0	AUTO	MENU_POSTRACE_CHECKPOINT_WON	Terminaste a Tiempo
0	AUTO	MENU_POSTRACE_VIEW_STANDINGS	Ver Clasificación
0	AUTO	HUD_TACH_KPH	KM/H
0	AUTO	HUD_TACH_MPH	MPH
0	AUTO	SUBTITLES_NIS_ENDINGCAREER10_01	Tú las puedes, chavo. Siempre dije que las podías. Ahora los otros están empezando a creerlo también. No te rindas; estás cerca.
0	AUTO	SUBTITLES_NIS_ENDINGCAREER11_01	Supe que habías regresado a la ciudad. Ahora quiero saber que te has ido.
0	AUTO	SUBTITLES_NIS_ENDINGCAREER12_01	No se que es más patético, tu cuadrilla o tu coche.
0	AUTO	SUBTITLES_NIS_ENDINGCAREER15_01	Supe que estabas en la ciudad. Sí, pues ahora regresa por donde viniste.
0	AUTO	SUBTITLES_NIS_ENDINGCAREER16_01	¿Crees que te estás haciendo de reputación? Pues sigue corriendo en mi territorio y voy a acabar contigo y tu reputación.
0	AUTO	SUBTITLES_NIS_ENDINGCAREER18_01	¿Cuánto tiempo te tardaste en gastar todo el dinero que me robaste?
0	AUTO	SUBTITLES_NIS_ENDINGCAREER19_01	Creo que estás en un error, esta área es para pilotos serios, no para ladrones o cobardes.
0	AUTO	SUBTITLES_NIS_ENDINGCAREER23_01	Darius te dio esta guarida. Puedes utilizarla para arreglar tu coche o calmarla cuando te anden buscando.
0	AUTO	SUBTITLES_NIS_ENDINGCAREER23_02	Necesitas un compañero y al parecer ese soy yo. Déjame mostrarte adentro.
0	AUTO	SUBTITLES_NIS_ENDINGCAREER24_01	Aquí tienes, es todo lo que necesitas para iniciar. Ya no quiero perder más tiempo contigo.
0	AUTO	SUBTITLES_NIS_ENDINGCAREER24_02	Creo que solo somos tú y yo. Vamos a echar un poco de relajo.
0	AUTO	HUD_LEADING	LIDEREANDO
0	AUTO	HUD_DRIFT_OUTRAGEOUS_DRIFT	¡UN DERRAPE DE ESCÁNDALO!
0	AUTO	HUD_DRIFT_HURRY_UP	¡APÚRATE!
0	AUTO	MENU_POSTRACE_CREW_LOSE	*%s HA PERDIDO*
0	AUTO	DEMO_RESTART_DEMO	REINICIAR EL DEMO
0	AUTO	MENU_PAUSE_OPTIONS	OPCIONES
0	AUTO	HUD_FINISH_WINNER	¡GANADOR!
0	AUTO	HUD_DRIFT_POINTS	PUNTOS:
0	AUTO	HUD_CLEAN_SECTION	LIMPIAR SECCIÓN
0	AUTO	MENU_POSTRACE_HIGHEST_DRIFT	DERRAPÓN MÁS GRANDE
0	AUTO	MENU_POSTRACE_LONGEST_DRIFT	DERRAPÓN MÁS LARGO
0	AUTO	HUD_TACH_ABBREV_REVERSE	R
0	AUTO	MENU_PAUSE_EXIT	SALIR
0	AUTO	EATRAX_TICKER_SPA_SCORED	Need for Speed™ Carbono Composed Music
0	AUTO	MENU_POSTRACE_AVERAGE_SPEED	VELOCIDAD PROMEDIO
0	AUTO	CREW_TUTORIAL_001	^Puedes traer a un piloto de apoyo^a muchas carreras.
0	AUTO	CREW_TUTORIAL_002	^Hay tres diferentes habilidades.
0	AUTO	CREW_TUTORIAL_003	^Bloqueadores, Coleadores y Guías
0	AUTO	CREW_TUTORIAL_004	^Es el momento de aprender^cómo utilizar a tu acompañante.
0	AUTO	CREW_TUTORIAL_005	^Te voy a enseñar cómo
0	AUTO	CREW_TUTORIAL_006	ACTIVACION COMPLETADA
0	AUTO	CREW_TUTORIAL_007	^La Activación funciona igual^para Bloqueadores y Coleadores.
0	AUTO	CREW_TUTORIAL_008	^Los Bloqueadores son como misiles crucero.^Eliminan a los oponentes.
0	AUTO	CREW_TUTORIAL_009	^Te lo voy a demostrar
0	AUTO	CREW_TUTORIAL_010	BLOQUEO COMPLETADO
0	AUTO	CREW_TUTORIAL_011	^Ahora yo seré un Coleador.
0	AUTO	CREW_TUTORIAL_012	^Ponte detrás de mí para que vayas más rápido.
0	AUTO	CREW_TUTORIAL_013	^Oprime el botón de nuevo ahora para^salir disparado de la coleada.
0	AUTO	CREW_TUTORIAL_014	DERRAPE COMPLETADO
0	AUTO	CREW_TUTORIAL_015	^Ahora yo seré un Guía.
0	AUTO	CREW_TUTORIAL_016	^El Guía encuentra el camino^más corto en la pista.
0	AUTO	CREW_TUTORIAL_017	GUIA COMPLETADA
0	AUTO	CREW_TUTORIAL_018	^Tu acompañante sólo funcionará^por un tiempo limitado.
0	AUTO	CREW_TUTORIAL_019	^Necesitas cargar a tu acompañante^con velocidad.
0	AUTO	CREW_TUTORIAL_020	^Como si fuera N2O.
0	AUTO	CREW_TUTORIAL_021	^Creo que ya entendiste.
0	AUTO	CREW_TUTORIAL_022	^¡Nos vemos!
0	AUTO	HUD_PURSUIT_BREAKER_BONUS	BONIFICACIÓN
0	AUTO	HUD_SHIFT_OVERREV	¡SOBRE REVOLUCIONADO!
0	AUTO	DIALOG_MSG_GPS_TO_PURSUIT_BREAKER	¿Te gustaría utilizar el GPS para llegar al Rompepersecuciones?
0	AUTO	MENU_POSTRACE_LEG_TWO_TIME	TIEMPO ETAPA 2
0	AUTO	MENU_POSTRACE_TOTALSPEED_BEHIND	DIFERENCIA DE VELOCIDADES
0	AUTO	MENU_POSTRACE_LOSE_NO_CREW	*PIERDES*
0	AUTO	WM_AQUISITION_SKIP	Saltar
0	AUTO	DEMO_QUIT_DEMO	SALIR DEL DEMO
0	AUTO	OL_PREVIOUS_GHOST	COCHE SOMBRA PREVIO
0	AUTO	DIALOG_MSG_GPS_TO_HIDING_SPOT	¿Te gustaría utilizar el GPS para llegar al Escondite?
0	AUTO	MENU_POSTRACE_SCORE	PUNTOS
0	AUTO	MENU_POSTRACE_SPEED	VELOCIDAD
0	AUTO	HUD_CHALLENGE_COMPLETE	¡TAREA COMPLETADA!^EVADE PARA TERMINAR EL RETO
0	AUTO	MENU_POSTRACE_AVERAGE_DRIFT_SCORE	PUNTUACIÓN PROM
0	AUTO	MENU_POSTRACE_STAGES	ETAPAS
0	AUTO	MENU_POSTRACE_PLAYER_OVERBOARD	¡CHOCASTE!
0	AUTO	CROSS_CHASE_1	¡ESCAPA DE CROSS!
0	AUTO	HUD_COPDESTROYED_COPMIDSIZE	RECOMPENSA COCHE CRUCERO POLICIACO CIVIC^COMBO: %$d
0	AUTO	MENU_POSTRACE_NEW_UNLOCKS	Has desbloqueado:
0	AUTO	MENU_POSTRACE_TOO_SLOW	¡DEMASIADO LENTO!
0	AUTO	QR_GHOST_TRUNCATED	Lo siento. Debes terminar la carrera dentro de 5 minutos para salvar a tu Coche Sombra.
0	AUTO	QR_UPLOADING_GHOST	Estoy cargando tu Coche Sombra en la tabla de posiciones del servidor de NeedforSpeed.com.
0	AUTO	MENU_POSTRACE_LOSE	*TU CUADRILLA PERDIÓ*
0	AUTO	MENU_POSTRACE_TIME	TIEMPO
